Date,Open,High,Low,Close,Volume
01/24/2018,"81.45","81.51","79.66","79.78","1,634,310"
01/23/2018,"80.84","81.49","80.70","81.13","1,717,572"
01/22/2018,"80.29","80.99","80.11","80.89","1,519,210"
01/19/2018,"79.50","80.89","79.18","80.19","2,509,572"
01/18/2018,"78.94","79.23","78.22","78.88","2,538,157"
01/17/2018,"79.21","79.92","79.05","79.25","2,115,001"
01/16/2018,"79.84","80.43","78.56","78.67","2,527,517"
01/12/2018,"79.90","80.13","79.26","79.90","1,485,045"
01/11/2018,"81.05","81.16","79.57","79.96","2,130,445"
01/10/2018,"81.89","81.89","80.46","81.00","1,311,211"
01/09/2018,"81.70","82.51","81.61","82.26","1,755,440"
01/08/2018,"80.90","81.97","80.83","81.71","1,472,117"
01/05/2018,"80.70","80.91","80.17","80.83","2,079,863"
01/04/2018,"79.74","80.79","79.47","80.22","2,848,171"
01/03/2018,"80.60","80.98","79.27","79.71","2,403,191"
01/02/2018,"81.12","81.12","80.21","80.62","1,573,729"
